Time,FSC.A,FSC.H,SSC.A
312.3,168544.0,104801,33610.6
312.4,204406.0,126118,48438.2
312.4,163147.1,95703,22721.7
312.4,145512.9,86894,29799.9
312.5,109506.5,64926,232555.1
312.6,54230.3,32368,13506.9
312.6,178735.4,101680,27360.6
312.6,102490.4,65651,22236.6
312.7,205014.4,106946,225989.2
312.8,189050.2,96861,111334.5
312.9,184620.5,92545,25890.4
312.9,228197.6,131462,70432.3
313.0,126693.1,75182,19796.4
313.1,191047.0,107101,25210.8
313.1,172656.1,93168,20225.0
313.2,164959.9,95944,208837.0
313.4,169625.8,103048,28858.0
313.4,80102.1,38215,262143.0
313.5,141219.0,91938,25732.5
313.5,115199.8,74154,24123.2
313.6,186939.5,115547,262143.0
313.6,126457.5,67440,262143.0
313.7,54027.5,32699,5560.1
313.7,238901.5,123530,236776.6
313.8,160916.3,96527,20256.1
314.0,162795.4,95339,34789.4
314.0,134929.1,82311,205386.2
314.1,134012.6,83751,31840.6
314.2,153252.8,86962,19753.2
314.2,193528.1,113416,41129.7
314.2,156431.3,91865,33135.9
314.3,146516.8,88266,43836.0
314.5,112793.5,66423,262143.0
314.5,150159.4,93191,23373.1
314.5,157099.8,93732,37677.1
314.5,193755.9,109820,24794.4
314.7,179661.3,102375,26250.4
314.8,75929.9,46731,118205.0
314.9,131722.5,78063,166195.8
314.9,172062.5,102780,22803.5
315.1,192809.8,114695,23763.2
315.2,177972.6,101615,33117.1
315.2,40056.9,31337,223609.1
315.3,171721.7,96451,25125.3
315.3,99277.6,63090,176572.4
315.3,147222.7,85695,28735.8
315.3,147414.5,89398,26340.7
315.4,171748.2,99873,21390.6
315.4,169174.2,102078,18134.5
315.4,160833.7,92449,28986.8
315.4,103159.7,61319,15868.1
315.4,111208.5,69679,209046.6
315.6,149295.9,87957,29824.3
315.6,204230.5,110266,259566.0
315.6,138826.7,89219,254907.3
315.8,176439.1,95536,21428.2
315.8,55227.1,32777,6327.1
315.9,59610.7,31810,21258.1
316.0,170052.5,99053,26252.3
316.0,173185.7,101384,230140.2
316.1,127732.0,75463,238545.7
316.2,176890.0,104030,32438.5
316.2,167888.8,92346,32904.7
316.3,220676.0,127843,75786.6
316.3,170103.2,112410,232734.6
316.3,123890.5,79447,31461.8
316.4,151511.9,96047,262143.0
316.7,143967.7,86243,24240.7
316.7,165137.7,90447,22708.5
